,ano,senioridade,contrato,cargo,salario,moeda,usd,residencia,remoto,empresa,tamanho_empresa,residencia_iso3
343,2025,senior,integral,Engineer,168000,USD,168000,US,presencial,US,media,USA
344,2025,senior,integral,Data Scientist,161250,USD,161250,US,remoto,US,media,USA
345,2025,senior,integral,Data Scientist,138750,USD,138750,US,remoto,US,media,USA
346,2025,senior,integral,Manager,364254,USD,364254,US,remoto,US,media,USA
347,2025,senior,integral,Manager,176924,USD,176924,US,remoto,US,media,USA
348,2025,senior,integral,Machine Learning Engineer,342000,USD,342000,US,remoto,US,media,USA
349,2025,senior,integral,Machine Learning Engineer,239000,USD,239000,US,remoto,US,media,USA
350,2025,senior,integral,Machine Learning Engineer,195000,USD,195000,US,presencial,US,media,USA
351,2025,senior,integral,Machine Learning Engineer,150000,USD,150000,US,presencial,US,media,USA
352,2025,senior,integral,AI Engineer,190000,USD,190000,US,presencial,US,media,USA
353,2025,senior,integral,AI Engineer,145000,USD,145000,US,presencial,US,media,USA
354,2025,junior,integral,Data Analyst,94000,USD,94000,US,presencial,US,media,USA
355,2025,junior,integral,Data Analyst,84500,USD,84500,US,presencial,US,media,USA
356,2025,senior,integral,Data Analyst,70800,EUR,74526,LT,presencial,LT,media,LTU
357,2025,senior,integral,Data Analyst,38400,EUR,40421,LT,presencial,LT,media,LTU
358,2025,junior,integral,Data Analyst,153200,USD,153200,US,presencial,US,media,USA
359,2025,junior,integral,Data Analyst,102100,USD,102100,US,presencial,US,media,USA
360,2025,senior,integral,Product Manager,238000,USD,238000,US,presencial,US,media,USA
361,2025,senior,integral,Product Manager,130500,USD,130500,US,presencial,US,media,USA
362,2025,senior,integral,Analytics Engineer,261000,USD,261000,US,presencial,US,media,USA
363,2025,senior,integral,Analytics Engineer,174000,USD,174000,US,presencial,US,media,USA
364,2025,senior,integral,Engineer,293590,USD,293590,US,presencial,US,media,USA
365,2025,senior,integral,Engineer,174750,USD,174750,US,presencial,US,media,USA
366,2025,senior,integral,Engineering Manager,267221,USD,267221,US,remoto,US,media,USA
367,2025,senior,integral,Engineering Manager,225029,USD,225029,US,remoto,US,media,USA
368,2025,senior,integral,Research Scientist,220000,USD,220000,US,remoto,US,media,USA
369,2025,senior,integral,Research Scientist,170000,USD,170000,US,remoto,US,media,USA
370,2025,senior,integral,Data Architect,185000,USD,185000,US,remoto,US,media,USA
371,2025,senior,integral,Data Architect,140000,USD,140000,US,remoto,US,media,USA
372,2025,senior,integral,Data Architect,188000,USD,188000,US,remoto,US,media,USA
373,2025,senior,integral,Data Architect,128000,USD,128000,US,remoto,US,media,USA
374,2025,pleno,integral,Analytics Engineer,900000,PHP,15347,PH,remoto,PH,media,PHL
375,2025,pleno,integral,BI Engineer,130000,USD,130000,US,remoto,US,media,USA
376,2025,pleno,integral,BI Engineer,95000,USD,95000,US,remoto,US,media,USA
377,2025,senior,integral,Engineer,231000,USD,231000,US,presencial,US,media,USA
378,2025,senior,integral,Engineer,154000,USD,154000,US,presencial,US,media,USA
379,2025,senior,integral,Director,190000,USD,190000,US,presencial,US,media,USA
380,2025,senior,integral,Director,150000,USD,150000,US,presencial,US,media,USA
381,2025,executivo,integral,Director,120000,USD,120000,US,presencial,US,media,USA
382,2025,executivo,integral,Director,100000,USD,100000,US,presencial,US,media,USA
383,2025,senior,integral,Data Scientist,226000,USD,226000,US,presencial,US,media,USA
384,2025,senior,integral,Data Scientist,140000,USD,140000,US,presencial,US,media,USA
385,2025,senior,integral,Data Scientist,164320,USD,164320,US,presencial,US,media,USA
386,2025,senior,integral,Data Scientist,95680,USD,95680,US,presencial,US,media,USA
387,2025,senior,integral,Data Scientist,186000,USD,186000,US,presencial,US,media,USA
388,2025,senior,integral,Data Scientist,149000,USD,149000,US,presencial,US,media,USA
389,2025,senior,integral,Data Scientist,186000,USD,186000,US,presencial,US,media,USA
390,2025,senior,integral,Data Scientist,149000,USD,149000,US,presencial,US,media,USA
391,2025,senior,integral,Data Scientist,155000,USD,155000,US,remoto,US,media,USA
392,2025,senior,integral,Data Scientist,125882,USD,125882,US,remoto,US,media,USA
393,2025,senior,integral,Data Engineer,185000,USD,185000,US,remoto,US,media,USA
394,2025,senior,integral,Data Engineer,160000,USD,160000,US,remoto,US,media,USA
395,2025,senior,integral,Data Engineer,254500,USD,254500,US,presencial,US,media,USA
396,2025,senior,integral,Data Engineer,139500,USD,139500,US,presencial,US,media,USA
397,2025,senior,integral,Data Engineer,200000,USD,200000,US,presencial,US,media,USA
398,2025,senior,integral,Data Engineer,160000,USD,160000,US,presencial,US,media,USA
399,2025,pleno,integral,Data Engineer,95000,USD,95000,US,remoto,US,media,USA
400,2025,pleno,integral,Data Engineer,92352,USD,92352,US,remoto,US,media,USA
401,2025,senior,integral,Data Engineer,197300,USD,197300,US,presencial,US,media,USA
402,2025,senior,integral,Data Engineer,118400,USD,118400,US,presencial,US,media,USA
403,2025,pleno,integral,Data Engineer,113000,USD,113000,CA,presencial,CA,media,CAN
404,2025,pleno,integral,Data Engineer,90488,USD,90488,CA,presencial,CA,media,CAN
405,2025,senior,integral,Systems Administrator,230000,USD,230000,US,presencial,US,media,USA
406,2025,senior,integral,Systems Administrator,160000,USD,160000,US,presencial,US,media,USA
407,2025,senior,integral,Software Engineer,211750,USD,211750,US,presencial,US,media,USA
408,2025,senior,integral,Software Engineer,154000,USD,154000,US,presencial,US,media,USA
409,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
410,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
411,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
412,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
413,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
414,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
415,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
416,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
417,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
418,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
419,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
420,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
421,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
422,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
423,2025,pleno,integral,Solution Engineer,126880,USD,126880,US,presencial,US,media,USA
424,2025,pleno,integral,Solution Engineer,76960,USD,76960,US,presencial,US,media,USA
425,2025,senior,integral,Analyst,78000,GBP,98734,GB,presencial,GB,media,GBR
426,2025,senior,integral,Analyst,68000,GBP,86075,GB,presencial,GB,media,GBR
427,2025,senior,integral,Analyst,78000,GBP,98734,GB,presencial,GB,media,GBR
428,2025,senior,integral,Analyst,68000,GBP,86075,GB,presencial,GB,media,GBR
429,2025,senior,integral,Director,230000,USD,230000,US,presencial,US,media,USA
430,2025,senior,integral,Director,200000,USD,200000,US,presencial,US,media,USA
431,2025,pleno,integral,Manager,197300,USD,197300,US,presencial,US,media,USA
432,2025,pleno,integral,Manager,118400,USD,118400,US,presencial,US,media,USA
433,2025,pleno,integral,Engineer,184100,USD,184100,US,presencial,US,media,USA
434,2025,pleno,integral,Engineer,93974,USD,93974,US,presencial,US,media,USA
435,2025,pleno,integral,Manager,425000,USD,425000,US,presencial,US,media,USA
436,2025,pleno,integral,Manager,340000,USD,340000,US,presencial,US,media,USA
437,2025,senior,integral,Product Manager,220000,USD,220000,US,presencial,US,media,USA
438,2025,senior,integral,Product Manager,198000,USD,198000,US,presencial,US,media,USA
439,2025,senior,integral,Analyst,103100,USD,103100,US,presencial,US,media,USA
440,2025,senior,integral,Analyst,64000,USD,64000,US,presencial,US,media,USA
441,2025,senior,integral,Manager,174500,USD,174500,US,remoto,US,media,USA
442,2025,senior,integral,Manager,116300,USD,116300,US,remoto,US,media,USA
443,2025,pleno,integral,Developer,175000,USD,175000,US,presencial,US,media,USA
444,2025,pleno,integral,Developer,100000,USD,100000,US,presencial,US,media,USA
445,2025,senior,integral,Engineer,175000,USD,175000,US,presencial,US,media,USA
446,2025,senior,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
447,2025,senior,integral,Engineer,190000,USD,190000,US,presencial,US,media,USA
448,2025,senior,integral,Engineer,150000,USD,150000,US,presencial,US,media,USA
449,2025,senior,integral,Manager,201825,USD,201825,US,presencial,US,media,USA
450,2025,senior,integral,Manager,175500,USD,175500,US,presencial,US,media,USA
451,2025,senior,integral,Engineer,180000,USD,180000,US,presencial,US,media,USA
452,2025,senior,integral,Engineer,130000,USD,130000,US,presencial,US,media,USA
453,2025,pleno,integral,Software Engineer,150000,USD,150000,US,remoto,US,media,USA
454,2025,pleno,integral,Software Engineer,125000,USD,125000,US,remoto,US,media,USA
455,2025,pleno,integral,Engineer,133786,USD,133786,US,presencial,US,media,USA
456,2025,pleno,integral,Engineer,104781,USD,104781,US,presencial,US,media,USA
457,2025,pleno,integral,Engineer,125000,USD,125000,US,presencial,US,media,USA
458,2025,pleno,integral,Engineer,88561,USD,88561,US,presencial,US,media,USA
459,2025,senior,integral,Product Manager,250000,USD,250000,US,remoto,US,media,USA
460,2025,senior,integral,Product Manager,175000,USD,175000,US,remoto,US,media,USA
461,2025,pleno,integral,Engineering Manager,369000,USD,369000,US,presencial,US,media,USA
462,2025,pleno,integral,Engineering Manager,246000,USD,246000,US,presencial,US,media,USA
463,2025,pleno,integral,Software Engineer,91840,USD,91840,US,presencial,US,media,USA
464,2025,pleno,integral,Software Engineer,80300,USD,80300,US,presencial,US,media,USA
465,2025,senior,integral,Solutions Engineer,256000,USD,256000,US,remoto,US,media,USA
466,2025,senior,integral,Solutions Engineer,152000,USD,152000,US,remoto,US,media,USA
467,2025,pleno,integral,Product Manager,66000,EUR,69473,LT,presencial,LT,media,LTU
468,2025,pleno,integral,Product Manager,44400,EUR,46736,LT,presencial,LT,media,LTU
469,2025,senior,integral,Data Platform Engineer,180000,USD,180000,US,presencial,US,media,USA
470,2025,senior,integral,Data Platform Engineer,140000,USD,140000,US,presencial,US,media,USA
471,2025,senior,integral,Engineer,140000,USD,140000,US,remoto,US,media,USA
472,2025,senior,integral,Engineer,115000,USD,115000,US,remoto,US,media,USA
473,2025,junior,integral,Business Analyst,137363,USD,137363,US,presencial,US,media,USA
474,2025,junior,integral,Business Analyst,91576,USD,91576,US,presencial,US,media,USA
475,2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
476,2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
477,2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
478,2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
479,2025,pleno,integral,Manager,225000,USD,225000,US,presencial,US,media,USA
480,2025,pleno,integral,Manager,150000,USD,150000,US,presencial,US,media,USA
481,2025,senior,integral,Site Reliability Engineer,231000,USD,231000,US,presencial,US,media,USA
482,2025,senior,integral,Site Reliability Engineer,154000,USD,154000,US,presencial,US,media,USA
483,2025,pleno,integral,Software Engineer,240000,USD,240000,US,presencial,US,media,USA
484,2025,pleno,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
485,2025,senior,integral,Software Engineer,178500,USD,178500,US,presencial,US,media,USA
486,2025,senior,integral,Software Engineer,117300,USD,117300,US,presencial,US,media,USA
487,2025,senior,integral,Software Engineer,207000,USD,207000,US,presencial,US,media,USA
488,2025,senior,integral,Software Engineer,138000,USD,138000,US,presencial,US,media,USA
489,2025,senior,integral,Software Engineer,214200,USD,214200,US,presencial,US,media,USA
490,2025,senior,integral,Software Engineer,142800,USD,142800,US,presencial,US,media,USA
491,2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
492,2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
493,2025,pleno,integral,Software Engineer,175950,USD,175950,US,presencial,US,media,USA
494,2025,pleno,integral,Software Engineer,117300,USD,117300,US,presencial,US,media,USA
495,2025,pleno,integral,Software Engineer,207000,USD,207000,US,presencial,US,media,USA
496,2025,pleno,integral,Software Engineer,138000,USD,138000,US,presencial,US,media,USA
497,2025,senior,integral,Software Engineer,214200,USD,214200,US,presencial,US,media,USA
498,2025,senior,integral,Software Engineer,142800,USD,142800,US,presencial,US,media,USA
499,2025,senior,integral,Software Engineer,252000,USD,252000,US,presencial,US,media,USA
500,2025,senior,integral,Software Engineer,168000,USD,168000,US,presencial,US,media,USA
501,2025,senior,integral,Platform Engineer,267500,USD,267500,US,presencial,US,media,USA
502,2025,senior,integral,Platform Engineer,155000,USD,155000,US,presencial,US,media,USA
503,2025,senior,integral,Solution Engineer,177600,USD,177600,CA,presencial,CA,media,CAN
504,2025,senior,integral,Solution Engineer,96000,USD,96000,CA,presencial,CA,media,CAN
505,2025,senior,integral,Solution Engineer,272300,USD,272300,US,presencial,US,media,USA
506,2025,senior,integral,Solution Engineer,130900,USD,130900,US,presencial,US,media,USA
507,2025,senior,integral,Computer Vision Engineer,180000,USD,180000,US,presencial,US,media,USA
508,2025,senior,integral,Computer Vision Engineer,130000,USD,130000,US,presencial,US,media,USA
509,2025,pleno,integral,Software Engineer,200200,USD,200200,US,presencial,US,media,USA
510,2025,pleno,integral,Software Engineer,185644,USD,185644,US,presencial,US,media,USA
511,2025,senior,integral,Software Engineer,240240,USD,240240,US,presencial,US,media,USA
512,2025,senior,integral,Software Engineer,221537,USD,221537,US,presencial,US,media,USA
513,2025,pleno,integral,Machine Learning Engineer,150000,USD,150000,US,presencial,US,media,USA
514,2025,pleno,integral,Machine Learning Engineer,100000,USD,100000,US,presencial,US,media,USA
515,2025,pleno,integral,Data Engineer,196900,USD,196900,US,presencial,US,media,USA
516,2025,pleno,integral,Data Engineer,179002,USD,179002,US,presencial,US,media,USA
517,2025,senior,integral,Data Engineer,235400,USD,235400,US,presencial,US,media,USA
518,2025,senior,integral,Data Engineer,199234,USD,199234,US,presencial,US,media,USA
519,2025,senior,integral,Data Engineer,59476,GBP,75286,GB,presencial,GB,media,GBR
520,2025,senior,integral,Data Engineer,46731,GBP,59153,GB,presencial,GB,media,GBR
521,2025,senior,integral,Data Engineer,215000,USD,215000,US,remoto,US,media,USA
522,2025,senior,integral,Data Engineer,166000,USD,166000,US,remoto,US,media,USA
523,2025,senior,integral,Data Engineer,370300,USD,370300,US,presencial,US,media,USA
524,2025,senior,integral,Data Engineer,142600,USD,142600,US,presencial,US,media,USA
525,2025,senior,integral,Data Engineer,181000,USD,181000,US,presencial,US,media,USA
526,2025,senior,integral,Data Engineer,158600,USD,158600,US,presencial,US,media,USA
527,2025,senior,integral,Data Engineer,181000,USD,181000,US,presencial,US,media,USA
528,2025,senior,integral,Data Engineer,144200,USD,144200,US,presencial,US,media,USA
529,2025,junior,integral,Data Operations Analyst,78920,USD,78920,US,remoto,US,media,USA
530,2025,junior,integral,Data Operations Analyst,47237,USD,47237,US,remoto,US,media,USA
531,2025,senior,integral,Architect,202730,USD,202730,US,remoto,US,media,USA
532,2025,senior,integral,Architect,92118,USD,92118,US,remoto,US,media,USA
533,2025,senior,integral,MLOps Engineer,183000,USD,183000,CA,remoto,CA,media,CAN
534,2025,senior,integral,MLOps Engineer,128000,USD,128000,CA,remoto,CA,media,CAN
535,2025,senior,integral,Solution Architect,172000,USD,172000,US,presencial,US,media,USA
536,2025,senior,integral,Solution Architect,123000,USD,123000,US,presencial,US,media,USA
537,2025,senior,integral,Software Engineer,237100,USD,237100,US,presencial,US,media,USA
538,2025,senior,integral,Software Engineer,111100,USD,111100,US,presencial,US,media,USA
539,2025,pleno,integral,Data Analyst,48000,USD,48000,US,presencial,US,media,USA
540,2025,pleno,integral,Data Analyst,48000,USD,48000,US,presencial,US,media,USA
